numero de elementos ; tempo
1 ; 0.006837792
100 ; 0.008815955
200 ; 0.014993972
300 ; 0.013594924
400 ; 0.023432583
500 ; 0.024495674
600 ; 0.024490819
700 ; 0.025926136
800 ; 0.024788905
900 ; 0.026509043
1000 ; 0.02671715
1100 ; 0.02087974
1200 ; 0.020048343
1300 ; 0.025023697
1400 ; 0.020202684
1500 ; 0.016508478
1600 ; 0.012533966
1700 ; 0.011046224
1800 ; 0.011815736
1900 ; 0.012126002
2000 ; 0.012758974
2100 ; 0.013389465
2200 ; 0.013418859
2300 ; 0.013844562
2400 ; 0.014582379
2500 ; 0.014406257
2600 ; 0.014999861
2700 ; 0.01540589
2800 ; 0.015462247
2900 ; 0.016290976
3000 ; 0.016607464
3100 ; 0.016737106
3200 ; 0.017269291
3300 ; 0.017530341
3400 ; 0.01768301
3500 ; 0.018422893
3600 ; 0.018752119
3700 ; 0.018772748
3800 ; 0.019706298
3900 ; 0.019666229
4000 ; 0.019732439
4100 ; 0.020627061
4200 ; 0.019933539
4300 ; 0.020860973
4400 ; 0.021840573
4500 ; 0.021933755
4600 ; 0.02216089
4700 ; 0.022928248
4800 ; 0.023200851
4900 ; 0.022725313
5000 ; 0.026933698
5100 ; 0.022964318
5200 ; 0.023973081
5300 ; 0.024943883
5400 ; 0.025109583
5500 ; 0.024442247
5600 ; 0.026210734
5700 ; 0.0285064
5800 ; 0.026636758
5900 ; 0.026446875
6000 ; 0.02749254
6100 ; 0.027138368
6200 ; 0.028279015
6300 ; 0.028172517
6400 ; 0.029053058
6500 ; 0.029002644
6600 ; 0.029300433
6700 ; 0.030270717
6800 ; 0.034637975
6900 ; 0.030611678
7000 ; 0.031144745
7100 ; 0.03099624
7200 ; 0.030138869
7300 ; 0.032464442
7400 ; 0.031849527
7500 ; 0.032803914
7600 ; 0.03340046
7700 ; 0.033863778
7800 ; 0.033010064
7900 ; 0.034405496
8000 ; 0.034421008
8100 ; 0.034888298
8200 ; 0.03602788
8300 ; 0.036110607
8400 ; 0.036400736
8500 ; 0.036956115
8600 ; 0.037136869
8700 ; 0.035716884
8800 ; 0.037997308
8900 ; 0.038123133
9000 ; 0.038265978
9100 ; 0.03925706
9200 ; 0.039128564
9300 ; 0.038147027
9400 ; 0.040371544
9500 ; 0.039743763
9600 ; 0.040784079
9700 ; 0.040955517
9800 ; 0.041127974
9900 ; 0.041969358
10000 ; 0.042339651
20000 ; 0.079270906
30000 ; 0.11456151
40000 ; 0.153398105
50000 ; 0.189574388
60000 ; 0.224211481
70000 ; 0.259187606
80000 ; 0.29976867
90000 ; 0.332810531
100000 ; 0.373841324
110000 ; 0.414033527
120000 ; 0.446168091
130000 ; 0.478157186
140000 ; 0.518938107
150000 ; 0.552676123
160000 ; 0.592229842
170000 ; 0.629273248
180000 ; 0.665333881
190000 ; 0.698439238
200000 ; 0.739709036
210000 ; 0.774393062
220000 ; 0.812180493
230000 ; 0.846784905
240000 ; 0.887042591
250000 ; 0.917320328
260000 ; 0.957762024
270000 ; 0.99940074
280000 ; 1.03211767
290000 ; 1.062080314
300000 ; 1.098539121
310000 ; 1.144336023
320000 ; 1.182078842
330000 ; 1.216750816
340000 ; 1.253313389
350000 ; 1.29348538
360000 ; 1.34572053
370000 ; 1.368021869
380000 ; 1.413387638
390000 ; 1.444068563
400000 ; 1.478960575
410000 ; 1.516813149
420000 ; 1.555321997
430000 ; 1.577135734
440000 ; 1.61858096
450000 ; 1.664177921
460000 ; 1.704118717
470000 ; 1.732038568
480000 ; 1.785489253
490000 ; 1.815150468
500000 ; 1.856893266
510000 ; 1.889143237
520000 ; 1.923986867
530000 ; 1.960067248
540000 ; 1.991833138
550000 ; 2.014098911
560000 ; 2.072153896
570000 ; 2.239206445
580000 ; 2.167541713
590000 ; 2.216252533
600000 ; 2.232724501
610000 ; 2.265026167
620000 ; 2.28804967
630000 ; 2.319928743
640000 ; 2.34237058
650000 ; 2.386135416
660000 ; 2.445283858
670000 ; 2.468664236
680000 ; 2.644489861
690000 ; 2.559431982
700000 ; 2.623831326
710000 ; 2.635567888
720000 ; 2.674535434
730000 ; 2.703024095
740000 ; 2.746255025
750000 ; 2.788306825
760000 ; 3.06292316
770000 ; 2.889685757
780000 ; 2.933869198
790000 ; 3.230788629
800000 ; 3.048197573
810000 ; 3.025233243
820000 ; 3.057115964
830000 ; 3.084923748
840000 ; 3.140807941
850000 ; 3.173356319
860000 ; 3.232614397
870000 ; 3.268575495
880000 ; 3.266062168
890000 ; 3.300284355
900000 ; 3.341447108
910000 ; 3.353914201
920000 ; 3.39517935
930000 ; 3.444288367
940000 ; 3.480764283
950000 ; 3.547538597
960000 ; 3.592234588
970000 ; 3.580195862
980000 ; 3.630066915
990000 ; 3.676198477
1000000 ; 3.69844467
