numero de elementos ; tempo
1 ; 0.026404616
100 ; 0.02019246
200 ; 0.019569101
300 ; 0.01444241
400 ; 0.016633788
500 ; 0.014113871
600 ; 0.011842058
700 ; 0.020281228
800 ; 0.013476156
900 ; 0.015965858
1000 ; 0.021522537
1100 ; 0.01944839
1200 ; 0.035211533
1300 ; 0.020369633
1400 ; 0.031581133
1500 ; 0.019504045
1600 ; 0.007460199
1700 ; 0.007271796
1800 ; 0.013767011
1900 ; 0.011726755
2000 ; 0.040905683
2100 ; 0.014565457
2200 ; 0.005133131
2300 ; 0.005995584
2400 ; 0.007995457
2500 ; 0.006048041
2600 ; 0.006753681
2700 ; 0.011721756
2800 ; 0.008742512
2900 ; 0.00905356
3000 ; 0.008864093
3100 ; 0.008689721
3200 ; 0.009960682
3300 ; 0.007375168
3400 ; 0.00907518
3500 ; 0.008609661
3600 ; 0.008575211
3700 ; 0.008963848
3800 ; 0.009009283
3900 ; 0.009301236
4000 ; 0.009781613
4100 ; 0.016587198
4200 ; 0.010936072
4300 ; 0.00979111
4400 ; 0.011138162
4500 ; 0.012443483
4600 ; 0.00967782
4700 ; 0.008979062
4800 ; 0.013253352
4900 ; 0.010203353
5000 ; 0.008891566
5100 ; 0.016103625
5200 ; 0.010660003
5300 ; 0.009471834
5400 ; 0.011148671
5500 ; 0.011782031
5600 ; 0.012248098
5700 ; 0.012505585
5800 ; 0.012726707
5900 ; 0.012227437
6000 ; 0.015113431
6100 ; 0.016740342
6200 ; 0.016270988
6300 ; 0.01960016
6400 ; 0.01260709
6500 ; 0.014359607
6600 ; 0.014797141
6700 ; 0.010081063
6800 ; 0.013678711
6900 ; 0.010254379
7000 ; 0.010240332
7100 ; 0.010683832
7200 ; 0.010826772
7300 ; 0.010946417
7400 ; 0.013517144
7500 ; 0.015868785
7600 ; 0.012961962
7700 ; 0.016111271
7800 ; 0.013842793
7900 ; 0.01427992
8000 ; 0.014691625
8100 ; 0.016757363
8200 ; 0.021254566
8300 ; 0.01580432
8400 ; 0.012117573
8500 ; 0.013483964
8600 ; 0.012716599
8700 ; 0.013064795
8800 ; 0.013522059
8900 ; 0.015393445
9000 ; 0.015929663
9100 ; 0.01723297
9200 ; 0.02030739
9300 ; 0.018601423
9400 ; 0.019703499
9500 ; 0.022520845
9600 ; 0.016791023
9700 ; 0.015047075
9800 ; 0.014306283
9900 ; 0.014536171
10000 ; 0.015405064
20000 ; 0.031873955
30000 ; 0.047898039
40000 ; 0.05978579
50000 ; 0.077845056
60000 ; 0.088664008
70000 ; 0.119095988
80000 ; 0.123083944
90000 ; 0.14575737
100000 ; 0.153316044
110000 ; 0.174506745
120000 ; 0.1964325
130000 ; 0.19512304
140000 ; 0.237185195
150000 ; 0.231614118
160000 ; 0.24472291
170000 ; 0.254608998
180000 ; 0.284522167
190000 ; 0.309336301
200000 ; 0.309856271
210000 ; 0.336969045
220000 ; 0.367316011
230000 ; 0.368755799
240000 ; 0.372952693
250000 ; 0.399321421
260000 ; 0.401122487
270000 ; 0.418807224
280000 ; 0.464554435
290000 ; 0.458510987
300000 ; 0.479382623
310000 ; 0.508808612
320000 ; 0.525389319
330000 ; 0.545037371
340000 ; 0.542951111
350000 ; 0.568954839
360000 ; 0.58358197
370000 ; 0.606026081
380000 ; 0.628813261
390000 ; 0.653315573
400000 ; 0.688496507
410000 ; 0.666863346
420000 ; 0.671999196
430000 ; 0.739394813
440000 ; 0.762455089
450000 ; 0.759358955
460000 ; 0.746996281
470000 ; 0.785237476
480000 ; 0.781402855
490000 ; 0.847433658
500000 ; 0.830976431
510000 ; 0.877853549
520000 ; 0.870416305
530000 ; 0.894323809
540000 ; 0.949484174
550000 ; 0.971381964
560000 ; 1.007071296
570000 ; 1.028218942
580000 ; 1.044991546
590000 ; 1.030466514
600000 ; 1.388836335
610000 ; 1.056847058
620000 ; 1.083772752
630000 ; 1.126905976
640000 ; 1.159989408
650000 ; 1.137695807
660000 ; 1.194052518
670000 ; 1.169842749
680000 ; 1.195750034
690000 ; 1.237559686
700000 ; 1.241200266
710000 ; 1.276377911
720000 ; 1.259234645
730000 ; 1.353484765
740000 ; 1.378189892
750000 ; 1.33531204
760000 ; 1.361153536
770000 ; 1.400105598
780000 ; 1.434981912
790000 ; 1.471564881
800000 ; 1.44850501
810000 ; 1.443094087
820000 ; 1.463121254
830000 ; 1.498786253
840000 ; 1.532697713
850000 ; 1.655061354
860000 ; 1.592838734
870000 ; 1.549890982
880000 ; 1.638613445
890000 ; 1.682806292
900000 ; 1.634768763
910000 ; 1.718452441
920000 ; 1.68809903
930000 ; 1.722283453
940000 ; 1.768468475
950000 ; 1.790732648
960000 ; 1.765433392
970000 ; 1.857814016
980000 ; 1.859560214
990000 ; 1.824910324
1000000 ; 1.925669483
