numero de elementos ; tempo
1 ; 0.006973026
10000 ; 0.201626299
20000 ; 0.143290884
30000 ; 0.116418864
40000 ; 0.154241187
50000 ; 0.188892032
60000 ; 0.223637222
70000 ; 0.262699685
80000 ; 0.297188639
90000 ; 0.335862535
100000 ; 0.372879589
110000 ; 0.409174965
120000 ; 0.447195729
130000 ; 0.477672267
140000 ; 0.517406735
150000 ; 0.560392123
160000 ; 0.588824031
170000 ; 0.626747302
180000 ; 0.666072325
190000 ; 0.701873888
200000 ; 0.738439301
210000 ; 0.778666685
220000 ; 0.801576811
230000 ; 0.850463975
240000 ; 0.88382978
250000 ; 0.923905047
260000 ; 0.956013362
270000 ; 0.999256748
280000 ; 1.034989591
290000 ; 1.071693935
300000 ; 1.111965952
310000 ; 1.145672221
320000 ; 1.181346239
330000 ; 1.21664123
340000 ; 1.258076644
350000 ; 1.284922041
360000 ; 1.327160697
370000 ; 1.38169931
380000 ; 1.408770188
390000 ; 1.426987682
400000 ; 1.478437796
410000 ; 1.508374948
420000 ; 1.555634113
430000 ; 1.735237125
440000 ; 1.607633803
450000 ; 1.663886447
460000 ; 1.70547537
470000 ; 1.723247342
480000 ; 1.785443875
490000 ; 1.824386382
500000 ; 1.849175561
510000 ; 1.916548564
520000 ; 1.907439892
530000 ; 1.934677176
540000 ; 1.982833468
550000 ; 2.047986366
560000 ; 2.073900527
570000 ; 2.119049446
580000 ; 2.154052697
590000 ; 2.212568149
600000 ; 2.199621635
610000 ; 2.288282755
620000 ; 2.301000245
630000 ; 2.502521195
640000 ; 2.340686872
650000 ; 2.407772694
660000 ; 2.447715457
670000 ; 2.479665912
680000 ; 2.542321916
690000 ; 2.545890238
700000 ; 2.577939736
710000 ; 2.60986036
720000 ; 2.649426651
730000 ; 2.931838869
740000 ; 2.758319974
750000 ; 2.749611446
760000 ; 2.798936702
770000 ; 2.888840286
780000 ; 2.91849561
790000 ; 2.946983787
800000 ; 2.990448951
810000 ; 3.030341487
820000 ; 3.038175418
830000 ; 3.054583468
840000 ; 3.127260214
850000 ; 3.164857002
860000 ; 3.201438017
870000 ; 3.226379304
880000 ; 3.288867407
890000 ; 3.476162067
900000 ; 3.373551975
910000 ; 3.371101593
920000 ; 3.383623773
930000 ; 3.480393983
940000 ; 3.510994796
950000 ; 3.557662777
960000 ; 3.570336695
970000 ; 3.615707447
980000 ; 3.678137898
990000 ; 3.693395293
1000000 ; 3.702975856
