numero de elementos ; tempo
1 ; 0.00777334
1000 ; 0.042781399
2000 ; 0.067639804
3000 ; 0.082330868
4000 ; 0.05069698
5000 ; 0.025502932
6000 ; 0.027175605
7000 ; 0.031078503
8000 ; 0.034761151
9000 ; 0.037692047
10000 ; 0.042258476
11000 ; 0.04495088
12000 ; 0.048991578
13000 ; 0.053779956
14000 ; 0.05697279
15000 ; 0.061176074
16000 ; 0.064789777
17000 ; 0.067683757
18000 ; 0.071528376
19000 ; 0.075531664
20000 ; 0.079723817
21000 ; 0.083541853
22000 ; 0.086544768
23000 ; 0.089467693
24000 ; 0.095125722
25000 ; 0.098528643
26000 ; 0.101644238
27000 ; 0.105569149
28000 ; 0.109287532
29000 ; 0.113122389
30000 ; 0.116307033
31000 ; 0.120984326
32000 ; 0.124409946
33000 ; 0.128637392
34000 ; 0.132726836
35000 ; 0.134665734
36000 ; 0.139378062
37000 ; 0.143855885
38000 ; 0.147795037
39000 ; 0.148231417
40000 ; 0.153509198
41000 ; 0.157447936
42000 ; 0.160317658
43000 ; 0.165884771
44000 ; 0.169371079
45000 ; 0.170337766
46000 ; 0.178595588
47000 ; 0.180226246
48000 ; 0.183289819
49000 ; 0.185298191
50000 ; 0.188887064
51000 ; 0.192053042
52000 ; 0.194174092
53000 ; 0.202005667
54000 ; 0.203984433
55000 ; 0.206790265
56000 ; 0.213057046
57000 ; 0.215502884
58000 ; 0.219323939
59000 ; 0.226211408
60000 ; 0.226122915
61000 ; 0.229768304
62000 ; 0.232679944
63000 ; 0.236654716
64000 ; 0.242219311
65000 ; 0.24290632
66000 ; 0.246711129
67000 ; 0.252075732
68000 ; 0.255409961
69000 ; 0.255167366
70000 ; 0.262751232
71000 ; 0.26669221
72000 ; 0.269819819
73000 ; 0.276152949
74000 ; 0.276604037
75000 ; 0.278603945
76000 ; 0.285447418
77000 ; 0.289086807
78000 ; 0.28986085
79000 ; 0.293741558
80000 ; 0.299276292
81000 ; 0.301665598
82000 ; 0.306948576
83000 ; 0.309813143
84000 ; 0.310340059
85000 ; 0.317642503
86000 ; 0.322083848
87000 ; 0.326011346
88000 ; 0.329070201
89000 ; 0.331656345
90000 ; 0.335924111
91000 ; 0.33970022
92000 ; 0.342624423
93000 ; 0.347123619
94000 ; 0.355312473
95000 ; 0.354409368
96000 ; 0.356470364
97000 ; 0.359646421
98000 ; 0.36132121
99000 ; 0.367874308
100000 ; 0.370669486
