numero de elementos ; tempo
1 ; 0.004218788
500 ; 0.015061809
1000 ; 0.027597958
1500 ; 0.038852516
2000 ; 0.049083697
2500 ; 0.031156488
3000 ; 0.033501245
3500 ; 0.024826991
4000 ; 0.012810035
4500 ; 0.014050982
5000 ; 0.008278426
5500 ; 0.010046099
6000 ; 0.009125801
6500 ; 0.009720478
7000 ; 0.009396867
7500 ; 0.016434938
8000 ; 0.011223626
8500 ; 0.012692983
9000 ; 0.012687293
9500 ; 0.014680135
10000 ; 0.014797662
10500 ; 0.015593506
11000 ; 0.015600716
11500 ; 0.015372993
12000 ; 0.018632578
12500 ; 0.01941276
13000 ; 0.018944001
13500 ; 0.019421094
14000 ; 0.018057366
14500 ; 0.017995559
15000 ; 0.018706627
15500 ; 0.021952035
16000 ; 0.021673584
16500 ; 0.029976232
17000 ; 0.022311663
17500 ; 0.022527954
18000 ; 0.023482616
18500 ; 0.025208058
19000 ; 0.031422964
19500 ; 0.025000576
20000 ; 0.027910189
20500 ; 0.027646265
21000 ; 0.027235949
21500 ; 0.037199786
22000 ; 0.038220093
22500 ; 0.027075929
23000 ; 0.030995723
23500 ; 0.036037245
24000 ; 0.03751565
24500 ; 0.029985885
25000 ; 0.028819599
25500 ; 0.030588698
26000 ; 0.03382867
26500 ; 0.035574426
27000 ; 0.032868657
27500 ; 0.032838021
28000 ; 0.031505298
28500 ; 0.032779429
29000 ; 0.034857521
29500 ; 0.036327849
30000 ; 0.042816636
30500 ; 0.047935056
31000 ; 0.038232759
31500 ; 0.037167857
32000 ; 0.041069937
32500 ; 0.040465961
33000 ; 0.038616886
33500 ; 0.038400254
34000 ; 0.043170172
34500 ; 0.040311167
35000 ; 0.042483208
35500 ; 0.042103319
36000 ; 0.041985586
36500 ; 0.043905181
37000 ; 0.045011686
37500 ; 0.058172631
38000 ; 0.075459324
38500 ; 0.061492473
39000 ; 0.052024457
39500 ; 0.046364086
40000 ; 0.04734492
40500 ; 0.048171853
41000 ; 0.048839438
41500 ; 0.049712326
42000 ; 0.05069264
42500 ; 0.050344379
43000 ; 0.049976248
43500 ; 0.051560502
44000 ; 0.055473608
44500 ; 0.054234372
45000 ; 0.051139011
45500 ; 0.056732828
46000 ; 0.056838146
46500 ; 0.053152087
47000 ; 0.053314573
47500 ; 0.056091536
48000 ; 0.057042706
48500 ; 0.054966479
49000 ; 0.05805858
49500 ; 0.060587836
50000 ; 0.060828494
