numero de elementos ; tempo
1 ; 0.05115205
10 ; 0.021067625
20 ; 0.019362181
30 ; 0.026328527
40 ; 0.030959201
50 ; 0.027126362
60 ; 0.029182697
70 ; 0.037547704
80 ; 0.023207271
90 ; 0.014968212
100 ; 0.033420333
110 ; 0.025109723
120 ; 0.018026739
130 ; 0.01369648
140 ; 0.019236233
150 ; 0.03068084
160 ; 0.016714332
170 ; 0.014504115
180 ; 0.02257067
190 ; 0.010362533
200 ; 0.029011171
210 ; 0.024561334
220 ; 0.024166827
230 ; 0.029059198
240 ; 0.015048583
250 ; 0.0196425
260 ; 0.036518065
270 ; 0.021334222
280 ; 0.027349834
290 ; 0.01754157
300 ; 0.032140269
310 ; 0.033055229
320 ; 0.028042792
330 ; 0.045446652
340 ; 0.04193334
350 ; 0.043370225
360 ; 0.062983321
370 ; 0.066502025
380 ; 0.031294898
390 ; 0.04633809
400 ; 0.027629174
410 ; 0.075213022
420 ; 0.046842372
430 ; 0.064661811
440 ; 0.033114037
450 ; 0.021903684
460 ; 0.061313162
470 ; 0.031743801
480 ; 0.036368102
490 ; 0.035238001
500 ; 0.03383346
510 ; 0.036032405
520 ; 0.066769111
530 ; 0.037219844
540 ; 0.032877823
550 ; 0.039094363
560 ; 0.035891264
570 ; 0.036535706
580 ; 0.034561704
590 ; 0.029434101
600 ; 0.041190392
610 ; 0.043434913
620 ; 0.038177442
630 ; 0.027995745
640 ; 0.045635329
650 ; 0.05271243
660 ; 0.025070027
670 ; 0.024481942
680 ; 0.025902166
690 ; 0.039782421
700 ; 0.035073337
710 ; 0.032570549
720 ; 0.023293522
730 ; 0.054272813
740 ; 0.043165373
750 ; 0.01985617
760 ; 0.033384065
770 ; 0.034397039
780 ; 0.050939355
790 ; 0.032766576
800 ; 0.036607746
810 ; 0.036449943
820 ; 0.033618808
830 ; 0.022523621
840 ; 0.012002307
850 ; 0.013530835
860 ; 0.048741881
870 ; 0.016519772
880 ; 0.011364726
890 ; 0.011372567
900 ; 0.022402084
910 ; 0.016878014
920 ; 0.019119104
930 ; 0.013477908
940 ; 0.011946438
950 ; 0.011768053
960 ; 0.011157916
970 ; 0.022047763
980 ; 0.015372028
990 ; 0.015632256
1000 ; 0.030780812
