numero de elementos ; tempo
1 ; 0.021485108
1000 ; 0.106953606
2000 ; 0.077067247
3000 ; 0.039756345
4000 ; 0.065083594
5000 ; 0.112389939
6000 ; 0.116627565
7000 ; 0.120556447
8000 ; 0.080880962
9000 ; 0.109316715
10000 ; 0.133805946
11000 ; 0.11569006
12000 ; 0.17875506
13000 ; 0.1618864
14000 ; 0.140740419
15000 ; 0.106493429
16000 ; 0.103301118
17000 ; 0.074590436
18000 ; 0.100059313
19000 ; 0.076638924
20000 ; 0.06365308
21000 ; 0.078580086
22000 ; 0.083140667
23000 ; 0.079651377
24000 ; 0.085369501
25000 ; 0.086904396
26000 ; 0.095060121
27000 ; 0.081286246
28000 ; 0.0898698
29000 ; 0.10489335
30000 ; 0.110881011
31000 ; 0.08951352
32000 ; 0.112990267
33000 ; 0.112583021
34000 ; 0.114098313
35000 ; 0.12625545
36000 ; 0.123170956
37000 ; 0.123105285
38000 ; 0.122913669
39000 ; 0.148680016
40000 ; 0.133057113
41000 ; 0.142502209
42000 ; 0.143005999
43000 ; 0.159451728
44000 ; 0.1458778
45000 ; 0.166039721
46000 ; 0.163589377
47000 ; 0.186397179
48000 ; 0.152917638
49000 ; 0.175618114
50000 ; 0.207996957
51000 ; 0.172473341
52000 ; 0.194472529
53000 ; 0.179417125
54000 ; 0.19533407
55000 ; 0.214353145
56000 ; 0.236836521
57000 ; 0.223675234
58000 ; 0.18439328
59000 ; 0.203314345
60000 ; 0.214171325
61000 ; 0.195370327
62000 ; 0.229548703
63000 ; 0.258751902
64000 ; 0.215636137
65000 ; 0.204206754
66000 ; 0.252990158
67000 ; 0.272264563
68000 ; 0.290344665
69000 ; 0.241772479
70000 ; 0.270313103
71000 ; 0.261176261
72000 ; 0.285339096
73000 ; 0.287219491
74000 ; 0.319967355
75000 ; 0.313101486
76000 ; 0.282857383
77000 ; 0.287910482
78000 ; 0.322661743
79000 ; 0.293376703
80000 ; 0.288533844
81000 ; 0.319798266
82000 ; 0.358328935
83000 ; 0.315746864
84000 ; 0.349686081
85000 ; 0.340613925
86000 ; 0.319631633
87000 ; 0.322785222
88000 ; 0.350563294
89000 ; 0.373767067
90000 ; 0.353643371
91000 ; 0.394826291
92000 ; 0.382880376
93000 ; 0.455353196
94000 ; 0.422380886
95000 ; 0.362897323
96000 ; 0.406026796
97000 ; 0.406233602
98000 ; 0.433472104
99000 ; 0.442731951
100000 ; 0.432900677
