numero de elementos ; tempo
1 ; 0.00974718
500 ; 0.02729805
1000 ; 0.036267069
1500 ; 0.052375573
2000 ; 0.052249638
2500 ; 0.032598941
3000 ; 0.039333362
3500 ; 0.020321151
4000 ; 0.018117087
4500 ; 0.019824776
5000 ; 0.022907067
5500 ; 0.024351241
6000 ; 0.025676371
6500 ; 0.025718387
7000 ; 0.02909434
7500 ; 0.032580705
8000 ; 0.0332888
8500 ; 0.034843125
9000 ; 0.036345456
9500 ; 0.038202043
10000 ; 0.040127112
10500 ; 0.041895976
11000 ; 0.043264411
11500 ; 0.044459702
12000 ; 0.04628687
12500 ; 0.048287161
13000 ; 0.05125898
13500 ; 0.052886744
14000 ; 0.053984357
14500 ; 0.055993593
15000 ; 0.058131085
15500 ; 0.059242507
16000 ; 0.060709674
16500 ; 0.063012568
17000 ; 0.064435472
17500 ; 0.06633271
18000 ; 0.068001356
18500 ; 0.070059597
19000 ; 0.071602572
19500 ; 0.072878722
20000 ; 0.074826887
20500 ; 0.077098785
21000 ; 0.07900526
21500 ; 0.07969267
22000 ; 0.082302677
22500 ; 0.083695475
23000 ; 0.085821228
23500 ; 0.087606337
24000 ; 0.089091662
24500 ; 0.091247757
25000 ; 0.092518662
25500 ; 0.096653571
26000 ; 0.096837676
26500 ; 0.096466312
27000 ; 0.099756954
27500 ; 0.102115509
28000 ; 0.103511713
28500 ; 0.104984961
29000 ; 0.106778049
29500 ; 0.109123847
30000 ; 0.110406593
30500 ; 0.112681227
31000 ; 0.114054608
31500 ; 0.108265286
32000 ; 0.118400091
32500 ; 0.119770447
33000 ; 0.121677331
33500 ; 0.122343337
34000 ; 0.124306411
34500 ; 0.127009315
35000 ; 0.128524781
35500 ; 0.129115906
36000 ; 0.131956572
36500 ; 0.132828405
37000 ; 0.134364854
37500 ; 0.137623024
38000 ; 0.139720549
38500 ; 0.142450209
39000 ; 0.142668513
39500 ; 0.146012945
40000 ; 0.145859871
40500 ; 0.148850044
41000 ; 0.150905902
41500 ; 0.152293571
42000 ; 0.154114317
42500 ; 0.155346176
43000 ; 0.157696146
43500 ; 0.1587827
44000 ; 0.15994783
44500 ; 0.160373863
45000 ; 0.162920816
45500 ; 0.165608992
46000 ; 0.172032879
46500 ; 0.169419911
47000 ; 0.170759024
47500 ; 0.172402533
48000 ; 0.174900027
48500 ; 0.17592932
49000 ; 0.178752699
49500 ; 0.179099621
50000 ; 0.182886501
