numero de elementos ; tempo
1 ; 0.009321633
100 ; 0.011275935
200 ; 0.014706455
300 ; 0.018021896
400 ; 0.019436334
500 ; 0.025679209
600 ; 0.026292221
700 ; 0.027668513
800 ; 0.027089788
900 ; 0.026024405
1000 ; 0.024440639
1100 ; 0.019718425
1200 ; 0.025113137
1300 ; 0.022833474
1400 ; 0.019869716
1500 ; 0.016269584
1600 ; 0.01190419
1700 ; 0.011875828
1800 ; 0.011163043
1900 ; 0.011093109
2000 ; 0.01179948
2100 ; 0.012277719
2200 ; 0.012731904
2300 ; 0.012901824
2400 ; 0.013682902
2500 ; 0.013633998
2600 ; 0.014082912
2700 ; 0.014301288
2800 ; 0.014337629
2900 ; 0.015111934
3000 ; 0.015891504
3100 ; 0.015525196
3200 ; 0.016111102
3300 ; 0.016496596
3400 ; 0.017287318
3500 ; 0.016800681
3600 ; 0.01782714
3700 ; 0.018035994
3800 ; 0.018646649
3900 ; 0.018796892
4000 ; 0.021866375
4100 ; 0.019295584
4200 ; 0.021608188
4300 ; 0.019798945
4400 ; 0.021159264
4500 ; 0.020466404
4600 ; 0.020752507
4700 ; 0.022103806
4800 ; 0.022436694
4900 ; 0.021550694
5000 ; 0.022956595
5100 ; 0.022412154
5200 ; 0.022472435
5300 ; 0.023902322
5400 ; 0.023478821
5500 ; 0.022870647
5600 ; 0.024648343
5700 ; 0.026242585
5800 ; 0.024721084
5900 ; 0.025398243
6000 ; 0.025271852
6100 ; 0.025743328
6200 ; 0.025953735
6300 ; 0.026620217
6400 ; 0.026604437
6500 ; 0.027334202
6600 ; 0.027545957
6700 ; 0.028216537
6800 ; 0.029268572
6900 ; 0.028694054
7000 ; 0.029441745
7100 ; 0.02892765
7200 ; 0.030685764
7300 ; 0.029812247
7400 ; 0.030039995
7500 ; 0.030314136
7600 ; 0.032441919
7700 ; 0.03110799
7800 ; 0.031024523
7900 ; 0.032058947
8000 ; 0.033813031
8100 ; 0.043853021
8200 ; 0.033426084
8300 ; 0.032916299
8400 ; 0.034187772
8500 ; 0.034647015
8600 ; 0.03500979
8700 ; 0.034288535
8800 ; 0.043387061
8900 ; 0.035367583
9000 ; 0.036077353
9100 ; 0.036773867
9200 ; 0.038800568
9300 ; 0.038472852
9400 ; 0.038500148
9500 ; 0.038814787
9600 ; 0.03816571
9700 ; 0.03802469
9800 ; 0.038610519
9900 ; 0.039721875
10000 ; 0.039290814
20000 ; 0.076875648
30000 ; 0.11078192
40000 ; 0.146417255
50000 ; 0.181188704
60000 ; 0.218368657
70000 ; 0.252073452
80000 ; 0.278524877
90000 ; 0.320127346
100000 ; 0.358983627
110000 ; 0.390086309
120000 ; 0.42832931
130000 ; 0.463717227
140000 ; 0.497644753
150000 ; 0.534178644
160000 ; 0.571171328
170000 ; 0.603836478
180000 ; 0.635569978
190000 ; 0.671365522
200000 ; 0.697305442
210000 ; 0.743840317
220000 ; 0.778411459
230000 ; 0.799994333
240000 ; 0.844530012
250000 ; 0.888250525
260000 ; 0.901678823
270000 ; 0.938866346
280000 ; 0.963187453
290000 ; 1.004206295
300000 ; 1.03584511
310000 ; 1.073923139
320000 ; 1.116671367
330000 ; 1.147256373
340000 ; 1.176954264
350000 ; 1.202060407
360000 ; 1.239250433
370000 ; 1.275674504
380000 ; 1.314783336
390000 ; 1.347145231
400000 ; 1.375755482
410000 ; 1.434704054
420000 ; 1.44910004
430000 ; 1.483683027
440000 ; 1.512926379
450000 ; 1.553617191
460000 ; 1.585125026
470000 ; 1.624059208
480000 ; 1.67313519
490000 ; 1.683846933
500000 ; 1.737325796
510000 ; 1.753048239
520000 ; 1.785176462
530000 ; 1.810872242
540000 ; 1.861962412
550000 ; 1.898662644
560000 ; 1.922602215
570000 ; 1.961806315
580000 ; 2.002840827
590000 ; 2.056865649
600000 ; 2.056082936
610000 ; 2.09462893
620000 ; 2.139314509
630000 ; 2.167945104
640000 ; 2.200842629
650000 ; 2.369049389
660000 ; 2.261369763
670000 ; 2.316652338
680000 ; 2.340326069
690000 ; 2.391967344
700000 ; 2.40644423
710000 ; 2.46310168
720000 ; 2.473266397
730000 ; 2.511384198
740000 ; 2.540843438
750000 ; 2.615322949
760000 ; 2.629924127
770000 ; 2.660633826
780000 ; 2.686301234
790000 ; 2.708396245
800000 ; 2.766095023
810000 ; 2.793660086
820000 ; 2.736206267
830000 ; 2.812113612
840000 ; 2.913658707
850000 ; 2.922224482
860000 ; 3.021910301
870000 ; 3.161593031
880000 ; 3.025825478
890000 ; 3.063192509
900000 ; 3.145151899
910000 ; 3.126811493
920000 ; 3.169844374
930000 ; 3.20052526
940000 ; 3.231233719
950000 ; 3.267518877
960000 ; 3.295581246
970000 ; 3.383176477
980000 ; 3.38754895
990000 ; 3.413271357
1000000 ; 3.465286194
