numero de elementos ; tempo
1 ; 0.003497576
1000 ; 0.026254123
2000 ; 0.050875876
3000 ; 0.070855364
4000 ; 0.045754438
5000 ; 0.020582594
6000 ; 0.016860756
7000 ; 0.013542891
8000 ; 0.010602616
9000 ; 0.011609514
10000 ; 0.011485323
11000 ; 0.014753873
12000 ; 0.014938396
13000 ; 0.014440717
14000 ; 0.016716045
15000 ; 0.026362237
16000 ; 0.018653867
17000 ; 0.019420014
18000 ; 0.021401721
19000 ; 0.023510047
20000 ; 0.023527309
21000 ; 0.022171597
22000 ; 0.023155597
23000 ; 0.026765878
24000 ; 0.025465279
25000 ; 0.033488356
26000 ; 0.029318428
27000 ; 0.032974534
28000 ; 0.031758801
29000 ; 0.030706694
30000 ; 0.032507767
31000 ; 0.032623583
32000 ; 0.039591006
33000 ; 0.035320804
34000 ; 0.036752806
35000 ; 0.037413899
36000 ; 0.040527353
37000 ; 0.047419528
38000 ; 0.0443108
39000 ; 0.041958436
40000 ; 0.047956806
41000 ; 0.058063028
42000 ; 0.045607987
43000 ; 0.046653922
44000 ; 0.054108336
45000 ; 0.054087302
46000 ; 0.063611507
47000 ; 0.057042767
48000 ; 0.060247232
49000 ; 0.061536323
50000 ; 0.059642816
51000 ; 0.05520527
52000 ; 0.061769
53000 ; 0.066220905
54000 ; 0.061148554
55000 ; 0.063648653
56000 ; 0.063090879
57000 ; 0.064852892
58000 ; 0.068789953
59000 ; 0.069173079
60000 ; 0.068335098
61000 ; 0.068807317
62000 ; 0.073412575
63000 ; 0.071688211
64000 ; 0.073673686
65000 ; 0.075015773
66000 ; 0.080218085
67000 ; 0.07707491
68000 ; 0.07938201
69000 ; 0.078200473
70000 ; 0.086215167
71000 ; 0.081710142
72000 ; 0.09168643
73000 ; 0.088497857
74000 ; 0.090489924
75000 ; 0.08919248
76000 ; 0.091882808
77000 ; 0.086196112
78000 ; 0.091766231
79000 ; 0.127204682
80000 ; 0.102363543
81000 ; 0.09233833
82000 ; 0.097528748
83000 ; 0.099687063
84000 ; 0.097840179
85000 ; 0.106117772
86000 ; 0.102920517
87000 ; 0.096915179
88000 ; 0.107630598
89000 ; 0.100308787
90000 ; 0.107022535
91000 ; 0.111427059
92000 ; 0.10993736
93000 ; 0.111936094
94000 ; 0.108794573
95000 ; 0.111579901
96000 ; 0.110202852
97000 ; 0.118110009
98000 ; 0.113428492
99000 ; 0.11484043
100000 ; 0.130450794
