numero de elementos ; tempo
1 ; 0.006769648
1000 ; 0.038029998
2000 ; 0.061643418
3000 ; 0.082564606
4000 ; 0.049924713
5000 ; 0.025008721
6000 ; 0.025291093
7000 ; 0.029763029
8000 ; 0.032732221
9000 ; 0.036516227
10000 ; 0.039121535
11000 ; 0.042391022
12000 ; 0.046510619
13000 ; 0.050128681
14000 ; 0.052987918
15000 ; 0.056983677
16000 ; 0.07523647
17000 ; 0.062541965
18000 ; 0.068190552
19000 ; 0.071311253
20000 ; 0.074606275
21000 ; 0.077865123
22000 ; 0.080940134
23000 ; 0.086044086
24000 ; 0.088367689
25000 ; 0.093027339
26000 ; 0.096588312
27000 ; 0.097780717
28000 ; 0.103999484
29000 ; 0.106752784
30000 ; 0.110629972
31000 ; 0.113837884
32000 ; 0.118765739
33000 ; 0.120872541
34000 ; 0.118554209
35000 ; 0.127259208
36000 ; 0.131382259
37000 ; 0.137156906
38000 ; 0.138874639
39000 ; 0.141412084
40000 ; 0.145666408
41000 ; 0.148515314
42000 ; 0.152942471
43000 ; 0.156221786
44000 ; 0.158258923
45000 ; 0.168388555
46000 ; 0.17186315
47000 ; 0.169191054
48000 ; 0.17505043
49000 ; 0.445863111
50000 ; 0.181221498
51000 ; 0.40189319
52000 ; 0.189482235
53000 ; 0.19320675
54000 ; 0.196933717
55000 ; 0.200558857
56000 ; 0.203473852
57000 ; 0.203337485
58000 ; 0.210264948
59000 ; 0.218047497
60000 ; 0.218283088
61000 ; 0.447940394
62000 ; 0.219710235
63000 ; 0.228129271
64000 ; 0.227409395
65000 ; 0.236553319
66000 ; 0.237485695
67000 ; 0.466061269
68000 ; 0.24371075
69000 ; 0.250140458
70000 ; 0.253615257
71000 ; 0.257138647
72000 ; 0.259412713
73000 ; 0.261972057
74000 ; 0.266731176
75000 ; 0.273647794
76000 ; 0.275898772
77000 ; 0.276667837
78000 ; 0.282055856
79000 ; 0.286265627
80000 ; 0.281955294
81000 ; 0.292830363
82000 ; 0.295025758
83000 ; 0.299455758
84000 ; 0.301509398
85000 ; 0.30489038
86000 ; 0.310567207
87000 ; 0.31231415
88000 ; 0.314923239
89000 ; 0.314162068
90000 ; 0.325073724
91000 ; 0.327987833
92000 ; 0.329507098
93000 ; 0.332887684
94000 ; 0.343163348
95000 ; 0.345159548
96000 ; 0.342821825
97000 ; 0.343565803
98000 ; 0.348994114
99000 ; 0.35439266
100000 ; 0.359481105
