numero de elementos ; tempo
1 ; 0.006979492
500 ; 0.024282314
1000 ; 0.037238137
1500 ; 0.050828562
2000 ; 0.050845269
2500 ; 0.036033813
3000 ; 0.039331503
3500 ; 0.02249559
4000 ; 0.018923045
4500 ; 0.020564753
5000 ; 0.022793886
5500 ; 0.024445394
6000 ; 0.025951093
6500 ; 0.028099031
7000 ; 0.030637877
7500 ; 0.034252828
8000 ; 0.033313615
8500 ; 0.034354153
9000 ; 0.036050274
9500 ; 0.03733077
10000 ; 0.039182236
10500 ; 0.042052851
11000 ; 0.042784013
11500 ; 0.045401344
12000 ; 0.047205992
12500 ; 0.04863972
13000 ; 0.05120804
13500 ; 0.052154636
14000 ; 0.053763544
14500 ; 0.055143055
15000 ; 0.05743597
15500 ; 0.059522687
16000 ; 0.060570156
16500 ; 0.062685179
17000 ; 0.063742249
17500 ; 0.066349122
18000 ; 0.067269676
18500 ; 0.070021435
19000 ; 0.071891267
19500 ; 0.073093748
20000 ; 0.074262622
20500 ; 0.076862903
21000 ; 0.077902524
21500 ; 0.080213873
22000 ; 0.082209636
22500 ; 0.084010209
23000 ; 0.085872828
23500 ; 0.087383341
24000 ; 0.088671663
24500 ; 0.090260048
25000 ; 0.093568995
25500 ; 0.09618175
26000 ; 0.098442505
26500 ; 0.099188296
27000 ; 0.101290206
27500 ; 0.103264306
28000 ; 0.104755711
28500 ; 0.106933266
29000 ; 0.108966635
29500 ; 0.110887157
30000 ; 0.110884523
30500 ; 0.113177631
31000 ; 0.113851684
31500 ; 0.115672101
32000 ; 0.11928882
32500 ; 0.120444113
33000 ; 0.122819294
33500 ; 0.124350258
34000 ; 0.12461437
34500 ; 0.127434643
35000 ; 0.129972942
35500 ; 0.129405734
36000 ; 0.131469159
36500 ; 0.133128425
37000 ; 0.13477319
37500 ; 0.136605652
38000 ; 0.139725966
38500 ; 0.139888486
39000 ; 0.142866032
39500 ; 0.148202425
40000 ; 0.146099881
40500 ; 0.146731002
41000 ; 0.148836764
41500 ; 0.154435966
42000 ; 0.156157333
42500 ; 0.158107857
43000 ; 0.160109304
43500 ; 0.160026583
44000 ; 0.162838324
44500 ; 0.164213365
45000 ; 0.16705322
45500 ; 0.171337266
46000 ; 0.170990083
46500 ; 0.170437974
47000 ; 0.171712828
47500 ; 0.176547643
48000 ; 0.178052317
48500 ; 0.179499177
49000 ; 0.181165949
49500 ; 0.184984235
50000 ; 0.186323859
