numero de elementos ; tempo
1 ; 0.004423921
1000 ; 0.029140966
2000 ; 0.052093794
3000 ; 0.07130897
4000 ; 0.052739577
5000 ; 0.019828748
6000 ; 0.020388317
7000 ; 0.012537891
8000 ; 0.011267215
9000 ; 0.016122897
10000 ; 0.013500468
11000 ; 0.014521684
12000 ; 0.01541852
13000 ; 0.016828941
14000 ; 0.01664455
15000 ; 0.027181909
16000 ; 0.018420082
17000 ; 0.020172895
18000 ; 0.032137748
19000 ; 0.024357045
20000 ; 0.024562522
21000 ; 0.025877346
22000 ; 0.027702545
23000 ; 0.027616207
24000 ; 0.028895716
25000 ; 0.029595701
26000 ; 0.030669025
27000 ; 0.031138765
28000 ; 0.035528794
29000 ; 0.033530602
30000 ; 0.035002158
31000 ; 0.037913864
32000 ; 0.03859032
33000 ; 0.039499488
34000 ; 0.039591653
35000 ; 0.041042749
36000 ; 0.045811401
37000 ; 0.042420045
38000 ; 0.04674054
39000 ; 0.044397166
40000 ; 0.051960435
41000 ; 0.049857331
42000 ; 0.054221803
43000 ; 0.061442011
44000 ; 0.062062983
45000 ; 0.06100512
46000 ; 0.060196261
47000 ; 0.056270491
48000 ; 0.057383158
49000 ; 0.060716652
50000 ; 0.060845307
51000 ; 0.056418706
52000 ; 0.069432085
53000 ; 0.079327759
54000 ; 0.071053709
55000 ; 0.06462944
56000 ; 0.073750048
57000 ; 0.068342455
58000 ; 0.069790763
59000 ; 0.06994239
60000 ; 0.068777161
61000 ; 0.08188029
62000 ; 0.073955297
63000 ; 0.079666968
64000 ; 0.075893197
65000 ; 0.084478285
66000 ; 0.080794469
67000 ; 0.079006281
68000 ; 0.084143532
69000 ; 0.087569726
70000 ; 0.08514904
71000 ; 0.088856387
72000 ; 0.087176865
73000 ; 0.091448008
74000 ; 0.089842004
75000 ; 0.090053763
76000 ; 0.089717031
77000 ; 0.09289236
78000 ; 0.095429644
79000 ; 0.096192064
80000 ; 0.102212194
81000 ; 0.09566955
82000 ; 0.097639448
83000 ; 0.104889599
84000 ; 0.097705476
85000 ; 0.103300306
86000 ; 0.100126765
87000 ; 0.108456768
88000 ; 0.105091634
89000 ; 0.100338998
90000 ; 0.111533493
91000 ; 0.111166525
92000 ; 0.110714629
93000 ; 0.11019339
94000 ; 0.118995207
95000 ; 0.112663357
96000 ; 0.116414279
97000 ; 0.121325477
98000 ; 0.12355576
99000 ; 0.119749686
100000 ; 0.121127743
