numero de elementos ; tempo
1 ; 3.87321E-4
10000 ; 0.019843902
20000 ; 0.006490731
30000 ; 0.008401436
40000 ; 0.010467777
50000 ; 0.011860422
60000 ; 0.011367946
70000 ; 0.012715187
80000 ; 0.013939805
90000 ; 0.014626118
100000 ; 0.016440119
110000 ; 0.018082087
120000 ; 0.020081991
130000 ; 0.023887035
140000 ; 0.023628814
150000 ; 0.025479915
160000 ; 0.027661418
170000 ; 0.030355152
180000 ; 0.033439042
190000 ; 0.033363881
200000 ; 0.035945657
210000 ; 0.03785116
220000 ; 0.045929676
230000 ; 0.041918188
240000 ; 0.044451286
250000 ; 0.047800037
260000 ; 0.04726413
270000 ; 0.04940163
280000 ; 0.052214277
290000 ; 0.055671135
300000 ; 0.057526187
310000 ; 0.059320187
320000 ; 0.063505769
330000 ; 0.063633079
340000 ; 0.066434972
350000 ; 0.068709216
360000 ; 0.070827745
370000 ; 0.076390388
380000 ; 0.077099449
390000 ; 0.07853111
400000 ; 0.080247636
410000 ; 0.083685442
420000 ; 0.085419755
430000 ; 0.087773963
440000 ; 0.09121078
450000 ; 0.095037432
460000 ; 0.095624808
470000 ; 0.09720072
480000 ; 0.100533346
490000 ; 0.103512629
500000 ; 0.106187193
510000 ; 0.107997862
520000 ; 0.111863964
530000 ; 0.112745958
540000 ; 0.115977207
550000 ; 0.118273544
560000 ; 0.120218919
570000 ; 0.122263691
580000 ; 0.127958349
590000 ; 0.127455378
600000 ; 0.132328725
610000 ; 0.134086098
620000 ; 0.150341167
630000 ; 0.139527364
640000 ; 0.142899483
650000 ; 0.14538596
660000 ; 0.147748878
670000 ; 0.149867272
680000 ; 0.152600947
690000 ; 0.154861826
700000 ; 0.159126049
710000 ; 0.160227659
720000 ; 0.163429629
730000 ; 0.164858595
740000 ; 0.167969025
750000 ; 0.170715242
760000 ; 0.17302737
770000 ; 0.177188479
780000 ; 0.181824661
790000 ; 0.18367472
800000 ; 0.183370203
810000 ; 0.190529924
820000 ; 0.191596429
830000 ; 0.19447033
840000 ; 0.196145735
850000 ; 0.199929213
860000 ; 0.20453279
870000 ; 0.205322305
880000 ; 0.208544606
890000 ; 0.213572737
900000 ; 0.212540106
910000 ; 0.215998647
920000 ; 0.220864967
930000 ; 0.221774422
940000 ; 0.22548984
950000 ; 0.229442577
960000 ; 0.232293339
970000 ; 0.234218986
980000 ; 0.236985916
990000 ; 0.23842063
1000000 ; 0.239497869
