numero de elementos ; tempo
1 ; 0.008204152
500 ; 0.022154292
1000 ; 0.037798114
1500 ; 0.050153679
2000 ; 0.053323417
2500 ; 0.039045327
3000 ; 0.037546934
3500 ; 0.022107075
4000 ; 0.020071247
4500 ; 0.021728365
5000 ; 0.023849745
5500 ; 0.025478611
6000 ; 0.027307995
6500 ; 0.028751297
7000 ; 0.031331927
7500 ; 0.032610433
8000 ; 0.034886146
8500 ; 0.036885559
9000 ; 0.038096325
9500 ; 0.040099754
10000 ; 0.041253722
10500 ; 0.044413049
11000 ; 0.044266642
11500 ; 0.0478471
12000 ; 0.049718338
12500 ; 0.051710134
13000 ; 0.053878868
13500 ; 0.055733543
14000 ; 0.057603905
14500 ; 0.05888499
15000 ; 0.06095795
15500 ; 0.062957707
16000 ; 0.064272782
16500 ; 0.065808141
17000 ; 0.067461784
17500 ; 0.070230162
18000 ; 0.071470221
18500 ; 0.074296923
19000 ; 0.075919066
19500 ; 0.077265773
20000 ; 0.079778275
20500 ; 0.081351353
21000 ; 0.08287637
21500 ; 0.08351301
22000 ; 0.08617084
22500 ; 0.08881564
23000 ; 0.09051572
23500 ; 0.092411237
24000 ; 0.094251858
24500 ; 0.096664789
25000 ; 0.098291743
25500 ; 0.10028811
26000 ; 0.101952587
26500 ; 0.103226574
27000 ; 0.10629507
27500 ; 0.11095344
28000 ; 0.107498088
28500 ; 0.108763629
29000 ; 0.111369777
29500 ; 0.115205221
30000 ; 0.117580355
30500 ; 0.119422015
31000 ; 0.120583161
31500 ; 0.122037312
32000 ; 0.123409145
32500 ; 0.127244307
33000 ; 0.1279921
33500 ; 0.12852434
34000 ; 0.131832384
34500 ; 0.132534001
35000 ; 0.134566691
35500 ; 0.137736034
36000 ; 0.138624637
36500 ; 0.13913248
37000 ; 0.14224603
37500 ; 0.144726251
38000 ; 0.145571604
38500 ; 0.144946048
39000 ; 0.150230997
39500 ; 0.151730773
40000 ; 0.152804424
40500 ; 0.155746726
41000 ; 0.157235473
41500 ; 0.15596866
42000 ; 0.164284906
42500 ; 0.159717027
43000 ; 0.164885268
43500 ; 0.167234628
44000 ; 0.168650235
44500 ; 0.169553547
45000 ; 0.168669467
45500 ; 0.17468748
46000 ; 0.178764622
46500 ; 0.177404558
47000 ; 0.178360952
47500 ; 0.180806992
48000 ; 0.183947056
48500 ; 0.184724724
49000 ; 0.186784319
49500 ; 0.188255065
50000 ; 0.191896794
