numero de elementos ; tempo
1 ; 0.007718379
1000 ; 0.043522387
2000 ; 0.061449549
3000 ; 0.089737737
4000 ; 0.048455266
5000 ; 0.026475912
6000 ; 0.025295198
7000 ; 0.028853608
8000 ; 0.032170395
9000 ; 0.035060128
10000 ; 0.039390586
11000 ; 0.041903471
12000 ; 0.046877796
13000 ; 0.050226862
14000 ; 0.053499375
15000 ; 0.057614633
16000 ; 0.06079587
17000 ; 0.063855046
18000 ; 0.067139301
19000 ; 0.069810878
20000 ; 0.074075653
21000 ; 0.077940411
22000 ; 0.081010238
23000 ; 0.085080102
24000 ; 0.088027921
25000 ; 0.092093795
26000 ; 0.095578793
27000 ; 0.099129667
28000 ; 0.102823487
29000 ; 0.10607884
30000 ; 0.109701305
31000 ; 0.113200802
32000 ; 0.116983203
33000 ; 0.120819465
34000 ; 0.125085532
35000 ; 0.12367495
36000 ; 0.129519482
37000 ; 0.137287934
38000 ; 0.137836872
39000 ; 0.142665594
40000 ; 0.147102798
41000 ; 0.150430241
42000 ; 0.151681195
43000 ; 0.157435409
44000 ; 0.160449297
45000 ; 0.161881598
46000 ; 0.174946977
47000 ; 0.169641545
48000 ; 0.175131045
49000 ; 0.177961705
50000 ; 0.181948237
51000 ; 0.415177842
52000 ; 0.188404748
53000 ; 0.1925602
54000 ; 0.195508907
55000 ; 0.203219093
56000 ; 0.204026718
57000 ; 0.20532768
58000 ; 0.210542065
59000 ; 0.216354308
60000 ; 0.441828987
61000 ; 0.218947396
62000 ; 0.224864934
63000 ; 0.227636855
64000 ; 0.230548312
65000 ; 0.234881943
66000 ; 0.238569871
67000 ; 0.242146179
68000 ; 0.245856179
69000 ; 0.249904782
70000 ; 0.25426438
71000 ; 0.254905506
72000 ; 0.261979929
73000 ; 0.263399356
74000 ; 0.265787883
75000 ; 0.268356718
76000 ; 0.2740678
77000 ; 0.277059625
78000 ; 0.278169438
79000 ; 0.278122816
80000 ; 0.287532138
81000 ; 0.291284
82000 ; 0.294608017
83000 ; 0.293736524
84000 ; 0.301083609
85000 ; 0.305360365
86000 ; 0.311255386
87000 ; 0.31197817
88000 ; 0.313021127
89000 ; 0.317039413
90000 ; 0.322438551
91000 ; 0.322590752
92000 ; 0.328483035
93000 ; 0.333902286
94000 ; 0.339338566
95000 ; 0.335299382
96000 ; 0.34411108
97000 ; 0.347589762
98000 ; 0.350885917
99000 ; 0.354607541
100000 ; 0.36184603
