numero de elementos ; tempo
1 ; 0.007940718
10000 ; 0.195444745
20000 ; 0.142293501
30000 ; 0.108580332
40000 ; 0.142091811
50000 ; 0.181417721
60000 ; 0.208577654
70000 ; 0.251535932
80000 ; 0.284565723
90000 ; 0.31935701
100000 ; 0.352024048
110000 ; 0.387663688
120000 ; 0.42521474
130000 ; 0.458483972
140000 ; 0.493828105
150000 ; 0.529607532
160000 ; 0.792979662
170000 ; 0.595238786
180000 ; 0.628320227
190000 ; 0.670286832
200000 ; 0.706843594
210000 ; 0.739878141
220000 ; 0.774150986
230000 ; 0.807058559
240000 ; 0.843298869
250000 ; 0.881746003
260000 ; 0.907650784
270000 ; 0.944498697
280000 ; 0.986604486
290000 ; 0.997262152
300000 ; 1.053726007
310000 ; 1.082439702
320000 ; 1.110235542
330000 ; 1.148149731
340000 ; 1.183744122
350000 ; 1.223890483
360000 ; 1.237229269
370000 ; 1.291517913
380000 ; 1.315235827
390000 ; 1.368390643
400000 ; 1.371592328
410000 ; 1.427607246
420000 ; 1.466171999
430000 ; 1.506066584
440000 ; 1.544478633
450000 ; 1.562450199
460000 ; 1.604376242
470000 ; 1.643282922
480000 ; 1.68001524
490000 ; 1.692672103
500000 ; 1.751497063
510000 ; 1.780807898
520000 ; 1.826320639
530000 ; 1.858148641
540000 ; 1.897515395
550000 ; 1.925786039
560000 ; 1.96705445
570000 ; 1.993132803
580000 ; 2.022778526
590000 ; 2.054004025
600000 ; 2.098812074
610000 ; 2.137765922
620000 ; 2.134663025
630000 ; 2.219938817
640000 ; 2.313361418
650000 ; 2.275868458
660000 ; 2.328979911
670000 ; 2.344896294
680000 ; 2.378741813
690000 ; 2.406157434
700000 ; 2.466178991
710000 ; 2.493057394
720000 ; 2.515715091
730000 ; 2.535967451
740000 ; 2.614725129
750000 ; 2.587502143
760000 ; 2.666293728
770000 ; 2.663944156
780000 ; 2.707375487
790000 ; 2.749106528
800000 ; 2.786325334
810000 ; 2.825109567
820000 ; 2.845614617
830000 ; 2.909985883
840000 ; 2.912240205
850000 ; 2.965817381
860000 ; 3.021798581
870000 ; 3.059024333
880000 ; 3.045623937
890000 ; 3.078536041
900000 ; 3.143614036
910000 ; 3.179095346
920000 ; 3.185139261
930000 ; 3.221238225
940000 ; 3.279846617
950000 ; 3.347208154
960000 ; 3.358213226
970000 ; 3.349866835
980000 ; 3.410297517
990000 ; 3.427796403
1000000 ; 3.472633787
