numero de elementos ; tempo
1 ; 0.003372162
10 ; 0.001577301
20 ; 0.002080389
30 ; 0.001878048
40 ; 0.002114044
50 ; 0.00236923
60 ; 0.002893011
70 ; 0.00307712
80 ; 0.003169443
90 ; 0.003485773
100 ; 0.003733155
110 ; 0.004166285
120 ; 0.004324464
130 ; 0.005192163
140 ; 0.004848915
150 ; 0.013957474
160 ; 0.007139895
170 ; 0.006187532
180 ; 0.005905204
190 ; 0.006288281
200 ; 0.006635547
210 ; 0.006331765
220 ; 0.007386922
230 ; 0.006664817
240 ; 0.006970669
250 ; 0.00727841
260 ; 0.008359276
270 ; 0.009371609
280 ; 0.009223147
290 ; 0.009922052
300 ; 0.006451673
310 ; 0.007077269
320 ; 0.007431636
330 ; 0.004578461
340 ; 0.004692543
350 ; 0.004713841
360 ; 0.004958792
370 ; 0.004853487
380 ; 0.005027946
390 ; 0.005722945
400 ; 0.005342345
410 ; 0.00507835
420 ; 0.0054097
430 ; 0.006289438
440 ; 0.00819611
450 ; 0.005288702
460 ; 0.005809382
470 ; 0.005847706
480 ; 0.005901666
490 ; 0.018467314
500 ; 0.004625366
510 ; 0.007586783
520 ; 0.003554718
530 ; 0.003867159
540 ; 0.003020899
550 ; 0.002613987
560 ; 0.002273563
570 ; 0.001815721
580 ; 0.002183764
590 ; 0.001808951
600 ; 0.001849649
610 ; 0.001904922
620 ; 0.001873393
630 ; 0.002085597
640 ; 0.001941168
650 ; 0.002107346
660 ; 0.001824856
670 ; 0.001843372
680 ; 0.001854345
690 ; 0.001827967
700 ; 0.001868802
710 ; 0.001882398
720 ; 0.00222211
730 ; 0.002338028
740 ; 0.001919098
750 ; 0.002061351
760 ; 0.002185297
770 ; 0.002943473
780 ; 0.002240113
790 ; 0.002981618
800 ; 0.003620847
810 ; 0.002791162
820 ; 0.004963176
830 ; 0.002798793
840 ; 0.002366193
850 ; 0.002601913
860 ; 0.002143895
870 ; 0.002514902
880 ; 0.002514769
890 ; 0.002546083
900 ; 0.002469024
910 ; 0.002606993
920 ; 0.002676396
930 ; 0.00299544
940 ; 0.002897428
950 ; 0.002588166
960 ; 0.002603326
970 ; 0.00266427
980 ; 0.004377163
990 ; 0.005084382
1000 ; 0.005269852
