numero de elementos ; tempo
1 ; 0.007835034
10 ; 0.003199317
20 ; 0.003308062
30 ; 0.003885203
40 ; 0.00421318
50 ; 0.004584696
60 ; 0.005944125
70 ; 0.008071566
80 ; 0.008458869
90 ; 0.008774843
100 ; 0.008493517
110 ; 0.008997018
120 ; 0.010745418
130 ; 0.010625532
140 ; 0.01183216
150 ; 0.011260523
160 ; 0.013836493
170 ; 0.011954066
180 ; 0.011384963
190 ; 0.013026952
200 ; 0.012732272
210 ; 0.012977937
220 ; 0.011217125
230 ; 0.012792611
240 ; 0.011483545
250 ; 0.010416653
260 ; 0.01588336
270 ; 0.011437756
280 ; 0.01139246
290 ; 0.010662882
300 ; 0.010297216
310 ; 0.008934824
320 ; 0.009921895
330 ; 0.010678799
340 ; 0.012268047
350 ; 0.010912248
360 ; 0.010908018
370 ; 0.011824454
380 ; 0.012119134
390 ; 0.012274429
400 ; 0.012279953
410 ; 0.012137375
420 ; 0.011620281
430 ; 0.011081297
440 ; 0.010842638
450 ; 0.009366982
460 ; 0.007953796
470 ; 0.007823664
480 ; 0.007068977
490 ; 0.010805006
500 ; 0.006010298
510 ; 0.006129915
520 ; 0.00639708
530 ; 0.006595773
540 ; 0.006712825
550 ; 0.006605991
560 ; 0.006938951
570 ; 0.006860303
580 ; 0.007203627
590 ; 0.006940249
600 ; 0.006985282
610 ; 0.007031459
620 ; 0.006968939
630 ; 0.007263187
640 ; 0.00701007
650 ; 0.007097824
660 ; 0.00719227
670 ; 0.00709785
680 ; 0.00722603
690 ; 0.007240845
700 ; 0.007192957
710 ; 0.00708712
720 ; 0.007320161
730 ; 0.007362495
740 ; 0.007641283
750 ; 0.007290006
760 ; 0.007468342
770 ; 0.007434171
780 ; 0.00732954
790 ; 0.007484502
800 ; 0.007536198
810 ; 0.007706763
820 ; 0.00932897
830 ; 0.007849111
840 ; 0.007821065
850 ; 0.0079689
860 ; 0.007917862
870 ; 0.007977759
880 ; 0.007905765
890 ; 0.007952113
900 ; 0.007978203
910 ; 0.007965723
920 ; 0.008005861
930 ; 0.007947864
940 ; 0.007951726
950 ; 0.008215945
960 ; 0.008202287
970 ; 0.008394139
980 ; 0.0085985
990 ; 0.013586321
1000 ; 0.008337939
